review,label,,
tolong dong tambahkan materi kelas 7 sama 8 saya udah nunggu 12 bln lebih tapi sama sekali tidak di tambahkan,-1,,
"Bagus dan membantu tapi kenapa waktu mau buka latihan soal tapi jawabannya 
ga mau muncul padahal memori hpnya ga penuh. Tolong perbaikin lagi ya",-1,,
Materi di aplikasiny di tambah dong Jangan dibatasi... Soalnya kami para pendownload kuota malam susah buat ngakses di web pada siang hari,-1,,
"Semua konten Intensif UN Matematika IPA hanya bisa di buka di web, tolong perbaiki",-1,,
Bukan nya nambah pinter malah nambah gobl*k ini mah ulasan aja gk pernah di tanggepin :),-1,,
"Tidak bisa menambah jadwal dan materi, kalau begini bagaimana saya mau belajar?",-1,,
Maaf kenapa saat saya mengklik ikon di materi saya tidak ada bidang yang tersedia. Mohon di perbaiki karena saya mau memperbaiki nilai fisika dan kimia saya.,-1,,
"Penyajian materinya sangat menarik, tapi usahakan materi tentang kisi"" UN dan sbmptn bisa di Download jangan dibuka lewat website",-1,,
"Setiap login disuruh konfirmasi email, udah konfirmasi malah error. Jadi ngga bisa buat tugas dong saya",-1,,
Ribet bgt daftarnya bikin greget.. jd  males pk... nyesel deh udh instal,-1,,
Dimohon segera update pelajaran k13 secepatnya. Agar tidak menghambat proses pembelajaran. Trimakasih,-1,,
Bagus. Tapi materi biologi untuk kelas 10 k13 kurang,-1,,
Membantu banget.. Tapi kok yang KTSP kelas 10 kimia sama fisikanya nggak ada ya ?? Mungkin bisa dilengkapi lagi..,-1,,
Padahal udah berlangganan/bayar di indomaret tapi di app nya belum berlangganan. Solusinya kayak mana nih sedih banget rugiii😭😭😭,-1,,
Bagus tapi materinya nggak lengkap seperti plantae animalia biologi kelas sepulus kurikulum 2013 revisi nggak ada,-1,,
"Tambahkan video bab relativitas khusus ya.., soalnya dikelas 12 gk ada, jadi hrs cari lagi",-1,,
"Tampilan cukup menarik, tetapi mohon ditingkatkan lebih baik lagi agar belajar lebih nyaman.",-1,,
Min gimana mau tau kode guru nya cari d mana cobak,-1,,
Kenapa ilang si ofline nya klo dh seminggu :(,-1,,
Saat aku ingin masuk ke quipper susah banget sampe tidur😪😴,-1,,
Emang kalau log-in harus pakai kode dari guru dulu ya,-1,,
Minta kode kelasnya yang punya tolong share 😁 susah amat dapat kode kelasnya😥,-1,,
"Bodo amat.! Gua benci aplikasi ini!!!  Daftar aja ribet . Yang bener dong lu bikin apk!. buang"" kuota aja .. sattttt!!!!!!",-1,,
Cara membatalkan pembayaran gimana ya? Saya ga sengaja tekan nya,-1,,
Cara daftar nya susah sampe sekarang blm bisa masuk,-1,,
"Kan saya gabung kelas,  kenapa kelas saya keluar dengan sendirinya ya?",-1,,
"Itu sudah ada pesannya, padahal punya saya sudah terbaru tetapi kenapa tidak ada fitur pesannya?? Tolong jelaskan",-1,,
"Overall udah bagus, tpi lebih bgus lagi kalo ada versinya untuk PC",-1,,
Smkn 2 blitar kok gak ada ya . susah jadinya  Tolong solusi nya ya,-1,,
Hai quipper kok punya ku gak ada bank soalnya?! Tolong dibales,-1,,
Knp sih vidio offline gk bisa dibuka klo internetnya lgi jalan,-1,,
Gmna cara dapetin kode kelas aneh,-1,,
Untuk materi biologi kelas X SMA kurang lengkap,-1,,
Maaf mau tanya kode guru itu apa dan cara dapatin kode guru gimana ?,-1,,
Metode belajar online yg sangat luar biasa dan materi yg disampaikan mudah dipahami👍👍,-1,,
Aplikasi yang bagus sangat membantu dalam memahami materi yang kurang jelas di sekolah,-1,,
Biologi semester 2 nya tolong di update. Trims,-1,,
"Ga sepadan sama yg dibayar ,Nyari untung doang ,kagak niat ngebantu..",-1,,
Aplikasi tai anjing gk bisa daftar,-1,,
Makasih udah datang ke sekolah kami SMP1 LHOKSEUMAWE,-1,,
"Banyak materi yang salah , jawabannya tidak berdasarkan sumber yg benar",-1,,
"Sebenarnya aplikasi ini sudah Bagus,  tapi materi nya masih kurang lengkap,",-1,,
aplikasi apan ini sudah buat akun mala gak bisah,-1,,
"Kenapa vidnya gk mau di buka ya,pdhl udah di download",-1,,
Bagus sih tapi untuk kelas 6 kok gk ada,-1,,
Apakah quipper video menggunakan uang asli untuk membayar,-1,,
"Suka sekali pake quipper, materinya lengkap dan jelas",-1,,
Terkadang yang diajarkan tutor nggak sesuai dengan pembahasan soal,-1,,
Percuma kalau ada aplikasi kalau di rujuk ke web juga bego,-1,,
"Klo nonton videonya, apa tetap ambil kuota yah meski sdah di byar???",-1,,
update materi lah babi,-1,,
Materinya kurang lengkap. Tambahin yang k13 revisi dong 😭,-1,,
Untuk bisa dapat video caranya bagaimana ya?,-1,,
Untuk ios kok ga ada,-1,,
cara batalin pilihan paket gimana quipper?,-1,,
Bagus brainly Ama ruang guru,-1,,
"Tolong ditingkatin lagi ya,,, bikin ringkasan materi gitu,, biar ga bosen",-1,,
Tidak bisa masuk quipper nya,-1,,
Kak knp gk bsa mendaftar ya?,-1,,
Itu bagaimana cara mendapatkan kode kelas,-1,,
Semoga ada aplikasi quipper untuk iOS,-1,,
Tolong segera buat aplikasi ke ios juga,-1,,
Bagus Bagaimana cara masuk nya,-1,,
Kenapa beberapa vidio berhenti henti :(,-1,,
Kak cara melihat semua materi dari quipper kayak mana dan saya sudah bayar uang registrasinya??????,-1,,
Kok untuk kelas 7 gk ada ?? Tolong ya di adain,-1,,
Knp log-in nya susah,-1,,
Kapang diperbaharui materi 2018,-1,,
Kenapa harus buka di web sihh..,-1,,
Boyolali kok belum ada,-1,,
Bagi kode kelas sii,-1,,
Membantu sekali dalam belajar,-1,,
"Materi biologi yang sama kurang lengkap,,,,,, padahal saya mau ujian.,, Tolong diperbaiki",-1,,
Kok gak bisa masuk ke kelas..,-1,,
"Gimana sih liat nilai"" dari tugas yg udh dibuat???",-1,,
Kok gk bisa masuk sih?,-1,,
Bagusan ruang guru,-1,,
Asu lo kentod,-1,,
Mau ikut quipper,-1,,
Bgaimna cara daftarnya,-1,,
Ko pake kode guru ??,-1,,
Kere,-1,,
Kecewa,-1,,
Jancox,-1,,
"Server unduhannya dibagusin dong, masa udah download dari malam ampe pagi malah belum ada yang kedownload, malahan 0.01Kb/s .tetapi pas streaming lancar ajanya. Internet saya 8,5mbps/s . Jadi jangan salahkan provider ya mbak bang teknisi hehe",-1,,
"Aplikasinya bagus, membantu banget. Tapi kenapa setelah diupdate videonya malah gak bisa didownload buat offline? Tolong pihak quipper segera memperbaikinya. Terima kasih",-1,,
"Ada beberapa video tang gak bisa bida di download,  malah disuruh buka pake browser.  Dan juga tolong quipper buat materi untuk toefl,  toeic dan ielts bahkan bahasa asing lainnya",-1,,
"Semenjak di upgrade jadi tidak bisa offline video menggunakan data selular, Mohon segera diperbaiki krn tidak semua orang menggunakan WIFI",-1,,
Apa-apaan jaringan nya padahal kenceng tapi buka video aja gak jalan,-1,,
Ini gimana dong! Besok aku UAS! Tambah jadwalnya gimana! Kok gak bisa?! Cepetan dong beri tahu! 😱,-1,,
"Sebelum di update lebih bagus, biarpun data seluler atau wifi gak nyala tetep bisa buka materi yg udah di download, pas di update malah jelek gabisa mode offline. Cih",-1,,
"Hai, Quipper! Terimakasih banyak sudah membantu soal-soal sehingga menjadi lebih baik. Namun sayangnya, di aplikasi ini tidak terdapat notifikasi bila ada tigas baru. Semoga kedepannya, Quipper memiliki notifikasi untuk setiap tugas",-1,,
"gimana cara masukin email nya ,suruh masukin kode kelas 7 digit,ko gak bisa",-1,,
"Kak upgrade soalnya yang 2016 / 2017 dong kak, lalu ada sesi tanya jawab ke tentor kalau belum paham kan jadi langsung bisa tanya kak, sekian terimakasih,",-1,,
"Daftar email nya bikin bingung,suruh masukin 7 kode digit dari guru kyk mana yaa?",-1,,
Kok gak bisa tambahin jadwal.... Gimana caranya... Udah saya tunggu lama jadwalnya gak muncul!!!,-1,,
"Tolong diperbaiki download video offline, saya tidak bisa dowbload video pada waktu menggunakan paket data. Tolong diperbaiki secepatnya",-1,,
Maaf saya mau nanya sa quiver vidio klo mau daftar kan bisa pake akun FB tapi kok sy lkg bisa kta ggl menyambung ke akun,-1,,
Kok setelah diupdate download videonya nggak berjalan.ah nyesel q update😠,-1,,
Yang tau gimana cara masuk nya kasih tau dong,-1,,
Gk ngerti cara makanya.  Udah gabung kelas tapi tidak muncul,-1,,
"Gimana ini,, setelah di upgrade qwipper saya juga jadi ngga bisa di Offline in,😣",-1,,
Gk jelas mau daftar aja susah minta ampun,-1,,
Gabisa download video!,-1,,
"Pilihan  sekolah  nya tidak  lengkap,  alamat  sekolah  saya tidak  Ada,  ya  memang  sekolah  saya  baru  berdiri",-1,,
Masuk harus bayar dulu,-1,,
Kok gabisa offline,-1,,
Masa ciwidey ga ada,-1,,
"Banyakin soal"" nya👍",-1,,
Servernya lambat,-1,,
Saya kls VII tp untuk kls 7 ke bwh blum ada bsk sya mau ujian mohon bgt,-1,,
Huhu pembayaran gak bisa dibatalkan,-1,,
Gimana masuk nya,-1,,
Cara masuk nya susah banget,-1,,
Kok bayar sih gmn,-1,,
"Quipper sangat membantu saya dalam belajar. Tapi Update lagi dong aplikasinya, trus maunya ada gitu video yg udah kita download itu jadikan satu tab . Jadi gak repot nyarinya. Makasihhh",-1,,
"Aplikasi ini bagus cukup membantu saya dalam belajar tapi kok pelajaranya selalu sama bagaimana mengganti pelajaran lain atau materi lain bagimana caranya dan tambahin pelajaran lain biar membantu dalam belajar, satu lagi caranya gimana kalau masuk kode kelas kok susah amat saya tidak tahu kodenya tolong bantu caranya masuk?",-1,,
"Hallo Quipper! Saya adalah pengguna baru. Saya mau tanya, bagaimana cara gabung ke kelas? Itu menggunakan digit, sedangkan saya tidak tahu digitnya. Mohon bantuannya",-1,,
Katanya bisa ofline nontonnya tapi pas saya buka ofline kok gk bisa padahal video baru semalam di download tapi mau diputar lagi gk bisa gk sukak makeknya uda uang pembayaran mahal rugi makeknya gk usah ada yang makek aplikasiini lebih bagus bimbel masih bisa nanya guru kalo gk ngerti kalok ini gk ngerti mau nanya siapa nanyak emak saya intinya rugi makek aplikasi ini gk enak,-1,,
"Bagus banget aplikasinya, tpi gimana sih cara ngisi kode kelasnya aku belum masuk. Soalnya gak ngerti kode kelasnya .... tolong jwb...",-1,,
"Ko saya udh download videonya tapi pas mau d play gabisa terus. ""Coba beberapa saat lagi"" tolong di perbaiki",-1,,
"Cara nya pakek aplikasi ini gimana iya min ? Kok saya masih gak ngerti, trus klo mau hapus akunnya saya gimana iya ? Makasih",-1,,
Aneh ga bisa mendaftar... Gua liat di iklan sh emang apk ini bayar bukan gratis... Tapi masa iya mau daftar juga harus bayar... Kecewa banget,-1,,
Gak yangka ada apk kayak gini...muantaf djiwa.!!! Tapi? kok mata pelajaran smpnya sedikit tambahin dong...,-1,,
"Mau tanya nih,kan aku cuma nyoba  trus udah terlanjur daftar terus udah nggk aku gunain,apa masih harus membayar?",-1,,
Semoga quipper videonya lebih ditingkatkan lagi.... Terutama untuk k13... Lebih disesuaikan materinya....untuk yang lain sudah bagus... Sekian terima kasih,-1,,
"Bagus sih, tapi kunci ada bbrapa yg salah. Terus saat penilaian, soal kejawab semua, tp hasil nilai 0%.",-1,,
"Cukup membantu, tapi alangkah baiknya  ada sistem tanya jawab mengenai soal kepada pengajar , agar lebih di mengerti",-1,,
"Tolong biologi kelas 11 diperbanyak, kecewa saya cuma segitu bab nya kurang banget",-1,,
"Saya mendaftarkan diri di quipper, tetapi pada saat memilih dimana saya bersekolah, nama sekolah saya tidak tercantum, tolong di perbaiki, agar saya bisa mendaftarkan diri dan bisa mengakses :)",-1,,
"Harus ada skolah , skolah sy gk ada T_T. Kirain sy ini gk ada skolah/klas bisa belajar , ternyata harus ada skolah",-1,,
"Gimana ubah temanya menggunakan aplikasi ini? Kalau yang pake web kan bisa, kalo yang aplikasi gabisa ya?",-1,,
Buat apa didownload apknya kalo msih banyak materi yg harus k web,-1,,
"Untuk tampilan aplikasi kurang bagus, tidak sebagus saat buka di browser",-1,,
"Saya sudah bayar, dapat konfirmasi email, tapi kok masih belum bisa akses ya? Mohon bantuannya",-1,,
Kenapa materi kls 10 cuma ada yg buat semester 1 doang? Saya cari materi belajar buat semester 2 kok gak ada ya? Tolong kalo bisa tambahin materi buat semester 2 soalnya saya terbantu banget belajarnya pake quipper,-1,,
"Ada beberapa soal yg optionnyq g ada,ada jg kt dah jawab bener di salahin,tpi lumayanlah",-1,,
Gimana ni sy sda log in tpi gak bsa ngebukain materix😡,-1,,
Kenapa nama sekolah aku nggk ada disitunya,-1,,
"Kenapa harus bayar coba , mending les di luar rmh aja !!",-1,,
Tolong bantu pendaftaran donk kok gk bisaa,-1,,
Nonton video tok be mbayar Wis tuku kuotta ikih laah,-1,,
"Bagus,  dan berkualitas.  Aku lebih mudah memahami pelajaran.  Sedikit menyesal sih udah nyia-nyiain layanan quipper dan malah asyik maen game,  waktu menjelang MID. Tapi sekarang aku bakalan giat belajar bareng quipper biar nilaiku membaik. Tapi kenapa habis di perbaharui aplikasinya malah error, padahal jaringan lumayan bagus kalau buat streaming video lancar,  tapi kalo buat quipperan pakek aplikasi ini ngadat,. Ada apa ini?  Kalo pakek alamat webnya loadingnya lumayan, tapi enakan pakek aplikasi.  Tolong diperbaiki kualitas aplikasinya,  dan terima kasih.",-1,,
Ko ga bisa daftar si,-1,,
Maksudnya bagaimana saya tidak mengerti apa yang dimaksud dengan aplikasi ini tolong jelaskan padq saya agar saya mengerti dan mendowloudnya kembali,-1,,
ini bneran gratis gg sih.? setau aku quipper itu berbayar,-1,,
Kode kelasnya berapa? Kalau ada yg tau kasih tau ya,-1,,
udah daftar tapi agendanya itu yang buat saya bukin paleng,-1,,
Cara lihat kode yang diberikan oleh guru itu gimana ya caranya,-1,,
"Quipper sangat bagus, tapi di dalam materi saya itu, di isi materi vedio",-1,,
Masuk kode kelas ni kyk mna cara ny?,-1,,
Kok nggak bisa masuk lewat facebook,-1,,
Materi belum lengkap. Simple tapi kurang puas,-1,,
Tolong buatkan aplikasi quipper di ios iphone,-1,,
Kecewa video nya not support,-1,,
"Kok video, yang udah aku download gak bisa offline? Kenapa ya??",-1,,
Gak bisa masukin kode kelasnya,-1,,
Bagaimana Cara masuk Di Quipper,-1,,
Kenapa daftarnya susah banget sih,-1,,
Bertele tele rada bosen jadinya,-1,,
Quiperan bayar 500k buat selamanya?,-1,,
Minta kode kelas buat kelas 8 dong..,-1,,
Ini daftar nya bayar gak??,-1,,
Gan minta kode kelasnya dong 😍 🤗,-1,,
Belajar menjadi lebih efektif,-1,,
Saya tidak tau cara masuknya,-1,,
Buat anak sd enggak ada 😢😢,-1,,
Gimana sih cara masuknya?,-1,,
GA BISA BUAT AKUN!!!! Gobl*k,-1,,
Video kurang lengkap,-1,,
Quiper video ini apa bayar,-1,,
Jangan online dehh,-1,,
Hrs membyr😬😬😬😬😬😠,-1,,
Cucok,-1,,
Yg blg udh download trus gk bs masuk pdhl udh daftar??? Kalian jgn slhkan aplikasi nya yg bodoh....tp salah kan kln yg bodoh...Krn ini bimbel online yg berbasis pembayaran....Krn kmren ada promosi quipper video d sekolah ....dan ini berbayar bkn gratis Ok...,-1,,
"Saya adalah PENGGUNA akun quipper SMA yang BERLANGGANAN untuk satu tahun ajaran intinya saya melihat materi fisika, matematika wajib, dan matematika peminatan masih belum sesuai dengan kompetensi dasar (KD) kurikulum 2013 edisi revisi 2017 saya berharap perbaikannya segera karena saya telah MEMBELI quipper ini untuk satu tahun ajaran dan mengingat bahwa akhir November adalah jadwal untuk sekolah saya Ujian Akhir Semester jadi saya harus mempelajari materi-materi pelajaran tersebut SECEPAT MUNGKIN, jadi jangan buat saya kecewa, saya ingin perbaikannya segera Salam Quipper",-1,,
"Saya udah masuk,tpi kenapa kok waktu saya mau memilih materi.kok gak muncul muncul yah?? Padahal udah saya cari. Tolong dong kasih info lebih lanjut..",-1,,
Tolong dong kapasitas penyimpanan yg di aplikasi quipper untuk mengunduh video ditambahin lagi. Oh ya buat masukan aja ka.. tolong disediakan video interaktif perwilayah agar pelayanannya lebih puas,-1,,
"Asem! Gua udah unduh, tapi gak bisa masuk! Padahal alamat surat elektronik sama sandinya udah bener!",-1,,
Untuk soal matematika(induksi)  setelah menonton video ada beberapa kesalahan penulisan,-1,,
"Kenapa nggak mau masuk sih,padahalkan semua sudah diisi, udah bener juga,kok nggak mau juga,nyesel ah.padahal udah berharap banget",-1,,
Pada minta gratisan wkwk miskin amat. namanya ilmu itu mahal. tinggal dipedalaman yah? wkwk,-1,,
Kenapa min saat daftar masuk nya kok susah . Padahal sinyal H+,-1,,
Ata nya buat smp tapi buat kls u belom ada nyesel aku dowload,-1,,
saya sudah punya akun quipper tapi waktu saya keluar dari quippernya bisa tetapi waktu saya masuk lagi kok nggak bisa ya padahal nama pengguna dan kata sandinya sudah benar tapi tetep juga nggak bisa malah keluar akun anda sudah terkunci,-1,,
Huuuuuuu kok harus bayar sih mau belajar aja susah apa lagi mau mati please make it free 😠😠😠,-1,,
Suka sih Saya kira ini Gratis toh..Lasih Free donk untuk Pelajar Buat belajar jugaa..,-1,,
"Mending pake zeniews kalau gw,, pake quipper soal²nya kurang inovatif,, 
kalau ulangan ngandelin quipper nilainya jeblok,, nggak ada video 
pembahasan soal yg di pdf,, nggk kaya yg lain... Nyesell",-1,,
"Yah harus online terus sekarang mah,offline lagi lah 😑",-1,,
Gak guna anjing gak bisa di buka  Pengumuman jangan ada yang download aplikasi ini merugikan sekali ngbisin waktu,-1,,
Apaan ni saya udah masuk tapi nambah materi ga bisa bisa gimanani tolong,-1,,
"Halo kak saya alumni pengguna Quipper sejak 2016. Sangat terbantu sekali saat belajar. Karena sudah tidak menggunakan lagi, saya ingin menghapus akunnya kak, bagaimana caranya? Terima kasih, sukses selalu buat Quipper",-1,,
kok punya saya yg ada videonya cuma beberapa? tapi teman saya semuanya,-1,,
"Ini cara ke beranda, Dan ke profil akun  quipper  di ApK ini gimana ?? Masih bingung menggunakan APk ini ?? Mohon Bantuannya",-1,,
"Udah di unduh, udah mendaftar tapi kok gak bisa masuk,",-1,,
gak nama sekolah aku anjir!,-1,,
"Update yang terbaru jadi ga bisa nonton offline , padahal video udah di download",-1,,
Udh dikasih kata sandi ama nama pengguna eh malah g bisa,-1,,
"nyesel beli ini tahun kemarin,kurang nyawan dengan pembelajarannya",-1,,
Setelah diupdate kenapa tiba tiba videonya jadi nggak ada sama sekali?,-1,,
Bgemma nh cra bukax saya tidak dpat videonya,-1,,
Apakah kita membayar per tahun.   #tolong balas mengapa,-1,,
"Maaf sebelumnya, saya ingin bertanya bagaimana cara pembayarannya?",-1,,
Saya udah daftar tapi kok belumjuga dapet KODE Konfirmasinya yak🤔🤔🤔,-1,,
DARI KEMARIN APAAN EROR MULU. GAJELAS.,-1,,
Untuk versi yang lawas,-1,,
Tolong tambahin konten untuk kelas 8,-1,,
Materi nya kurang lengkap.,-1,,
Nyesel bgt berlangganan quipper,-1,,
Ribet bgt,-1,,
Kagak bisa login,-1,,
Nggk bisa kebuka,-1,,
"Saya memang baru memakai quipper. Namun mohon maaf saya tidak ingin 
melanjutkan nya di tahun depan. Materi nya kurang lengkap. Terutama biologi 
kelas 11. Tampilan aplikasi juga sangat membosankan dan membingungkan :) 
pada latihan soal banyak angka angka ataupun simbol yang tidak jelas . 
Mohon dipertimbangkan ulasannya",-1,,
"Kenapa setelah diupgrade, buat buka materi di setiap mata pelajarannya harus online. Lebih baik di offline kan lagi aja kaya dulu lagi. Percuma dong download video buat disetel offline kalau buka mata pelajarannya harus online dulu",-1,,
Aduhhhhhhhh koq susah bgt sih daftarnya.sebel aku jd nya Bg yg tau cara daftarnya ksh tau dong,-1,,
Materinya tolong diperbarui lagi karena gak lengkap dan tidak sesuai kurikulum,-1,,
Gimana cara ngasi kode kelasnya,-1,,
gimana cara ngasi kode kelasnya,-1,,
Untuk pembayaran akan lebih baik jika ada cicilan jadi tidak membebani pengguna,-1,,
"Ga terlalu lengkap materinya, ane mau belajar gimana :(",-1,,
Kenapa quipper saya tidak bisa d putar videonya?? Mohon di respon,-1,,
bermasalah mulu pas mau pilih materinya,-1,,
Kok susah daftarnya sih,-1,,
Tema nya mana,-1,,
Percuma downlod cape2...,-1,,
Kata sandi na salah bae 😠😠😠😠😠😤😤😤😤😤😈😈😈😈😈,-1,,
Gimna cara nya biar bisa dapat kode kelas!!,-1,,
Aplikasi super lola.ini aplikasi belum layak pakai,-1,,
"Aplikasi quipper sudah bagus dan sangat membantu, hanya kalau bisa tampilan di aplikasi disamakan dengan tampilan yang di website quippernya sendiri. Dan kalau bisa ditambahkan fitur chat dengan para tutornya agar saat saya ingin bertanya dengan tutornya tidak harus membuka websitenya lagi",-1,,
"Kunci jawaban di quipper sering salah dan bertentangan dgn pembahasan,padahal jawaban kita sudah benar tpi karna kunci jawabannya salah, jadi jawaban kita salah. Tolong diperbaiki",-1,,
"Gambar videonya sering pecah, padahal udah di mode baik. Gmn mau belajar kl lht tulisanya aj nggak bs :'v",-1,,
sebenarnya materinya bagus. tapi videonya lemotttt sekali harus nunggu lama baru bisa diputar padahal sinyal saya sll penuh,-1,,
"Lagi fokus belajar video udh didownload mlh gangguan, mohon diperbaiki saya sdh bayar mahal untuk ini.",-1,,
"Penyampaian materinya sangat bagus, mudah untuk dipahami. Tapi mohon untuk bank soalnya supaya di update lagi",-1,,
sangat membatu nih aplikasi buat ngisi waktu luang dari pada main lebih baik quipper an aja,-1,,
"Tolong jwb nya, diquipper sebenernya Ada Soal uas ga si?  Ko diquipper sya ga Ada?? Jwb nya. Penting nih buat uas. Apa hrs diupdet? Ko diupdet g Bisa siiii Haduhhh Gimana nihhhh",-1,,
Kode nya itu gimana to maksudnya aku soalnya ngak punya kode cara dapatkan kode nya gimana,-1,,
"Sebelumnya maaf, saya mau nanya knp videonya ga ada. Padahal saya udh bayar lho. Sedangkan quiper tmn saya ada videonya. Tlng di perbaiki",-1,,
Tak kira bisa langsung belajar. Ternyata pake kode kelas juga,-1,,
Kok beda yah yang di apps sama si web?,-1,,
Banyak kendala..udah benar password nya tp masih tdk bisa masuk juga...,-1,,
aku sebenernya belum nyoba tapi kayanya mendidik banget   terimakasih,-1,,
"Sekolah aku gak ada😣,gimana caranya masukin sekolah",-1,,
Gimana cara membukanya saya tidak ngerti.tolong di ajar kan donk,-1,,
akun saya selalu hilang ketika masuk akun quiiper saya kasih bintang 1 dulu,-1,,
kok daftarnya susah sih,-1,,
aplikasinya bagus.. tpi gmana caranya buka video yg udh kita download..,-1,,
"Saya sudah download materi dan video offline, tapi error semua",-1,,
saya paling tidak suka kalo loading nya lama,-1,,
Disuruh bayar 890rb?,-1,,
Gimana sih cara ituin kelas nya,-1,,
Sejarah kelas 11 nya manaaa🤔😥,-1,,
Kodenya untuk kelas 5 apa sih😲😲😲,-1,,
Kenapa tidak bisa mendaftar?,-1,,
Kode kelas maksudnya apa,-1,,
Gimana caranya daftar????,-1,,
"Waktu aku log out trs msk lg.,Vid yg udh aku donlot hilang smua.. Dan hrs donlot ulng. Itu kn ngabisin kuota. Katanya vidnya buat 7 hari.. Kok mlh gini.",-1,,
"Tingkat kan lagi, sebaiknya semua nya dapat di akses di app biar tidak repot masuk di web lagi selain itu tolong diupdate bank soal sbmptn 2017 dan pemantapan sbmptn 2018",-1,,
"Materi nya sudah bagus, hanya ada banya materi di beberapa bab dan pembahasan sbmptn yang tidak bisa di buka di web harus buka web, mohon di perbaiki",-1,,
Cuman saya blm memiliki no kelas yang 7 digit yang di berikan oleh guru saya,-1,,
Tolong di perbaiki untuk materi biologi kelas XI punya saya cuma sampai di struktur dan fungsi tubuh hewan 1 tertinggal cukup jauh dengan materi di sekolah .,-1,,
"Dalam masalah materi udah bagus , hanya dlm benjelasan lebih di optimalkan lagi",-1,,
Kok gada materi smp kelas 9 nya ya malah ada nya cuma sma,-1,,
Kok gk  bisa masuk ke qwipper Yg tau gimana caranya tlg kasih tau ya,-1,,
Kak moga2 bisa bantu y .. Masalah nya adik gak ikut les padahal mau UN SMP .. Bantu y kak,-1,,
Tolong dikasi tahu saya bingung dalam hal kode kelas saya sudah coba kirim di Gmail mohon di konfirmasi ya,-1,,
Apa kah quipper vidio bisa buat smp,-1,,
"Kunci jawabannya banyak yg salah, mohon diperbaiki",-1,,
Mahal banget bayar nya,-1,,
Kok gak tau 7 digit nya ya tolong dibantu,-1,,
Update-an baru buat saya jadi susah download materi :(,-1,,
"banyak video yang sudah di unduh, tiba tiba terjadi kesalahan di tengah tengah",-1,,
Gila mahal banget:v,-1,,
Kenapa nggak bisa memilih materi? Apa harus buka di web?,-1,,
Ga  ke upgrade. Pdhl udh di download berkali-kali,-1,,
"Kok saya gak bisa masuk ya, daftarnya susah, tolong caranya gimana???",-1,,
"Ko SMP IMANUEL VIKTORI ngga masuk ya??  Cuma penabur,  strada,  PVDS yg masuk??",-1,,
"Kok quipper nya ga bisa di kasih foto profil,,,",-1,,
Lebih dibaguskan lagi aplikasiny,-1,,
No digit nya nggak ada dikasih tolong bagaimana caranya 🙇🙇🙇🙇🙇,-1,,
Ga bisa masuk,-1,,
Materinya kurang lengkap,-1,,
Belum ada tampilan,-1,,
Bagus tapi tidak banyak pilihan,-1,,
Harganya mahal,-1,,
Biasa,-1,,
"Can help me please??  I don't understand about new class Which class? From where will I know that?  I tried write my class in my school now, but it cant It so bad, you now Please reply up 😬 Tolong bantu teman² saya bingung dengan yg dimaksud kelas wak tu daftar  Kelas apa ya maksudnya??  Mohon dibantu 🙏",-1,,
"Wah... saya dulu kesulitan sekali dalam belajar, tapi setelah ikut quipper vidio saya yang dapat memahami apa itu cinta yaitu susunan rumus ro = cinta makasih bang cecep",-1,,
Hay nama saya nina kelas 2 umur 8 tahun saya selalu mendapat nilai 70 tapi setelah saya mendownload ini saya nilainya 100 . Dan mendapat rangking  1 amin ......,-1,,
"Lebih ditingkatkan lagi materi materi kelas 10 kurikulum 2013. Banyak yg tidak lengkap, khususnya biologi",-1,,
Manurut saya bagus banget sekali nonton langsumg ngerti cuma gara gara materinya gak komplit pelajaran biologi (repoduksi pada tumbuhan dan hewan ) Lengkapi ya,-1,,
"Apa apaan daftar aja gabisa di klik ""lanjut"" gimana mau masuk ke intinya .... ""KECEWA BERAT""",-1,,
"Gimana sih cara daftarnya ko susah, terus kode guru maksudnya apaan?",-1,,
Mau masuk aja susah. Pke facebook jg gk bsa,-1,,
Membantu Skali dalam saya bljr...vidoe tutor a mudah dimengerti,-1,,
Anjing aplikasi nya gk jelas ngelek2kan mulu gimana mau daftar masuk,-1,,
Soal soal quis nya sebaiknya ditingkatkan /diperbanyak,-1,,
Kenapa sih harus bayar?! Kan jadi bingung,-1,,
Gax ada buat universitas d bengkulu,-1,,
Kenapa ane lagi uts tiba tiba ngirim sendiri padahal belom beres😢😢😢😢,-1,,
Caranya gmn sih?,-1,,
Ga bisa di buka njirt,-1,,
Kenapa harus bayar :(,-1,,
Apalah daya ku,-1,,
Aplikasinya berbayar😒,-1,,
Gk bisa masuk .....,-1,,
"kadang aplikasinya suka error.. hampir kaya di website, padahal pake aplikasi biar lebih gampangnya",-1,,
Btw ini gimana cara make nya ya pas udah saya download layar kosong semua,-1,,
Tolong buatkan ringkasan materi dari kelas 10 sampai 12 dalam bentuk pdf.   Di unduh catatan,-1,,
"Kenapa di kelas 10 mat wajib tdk ada bab pertdksamaan kuadrat? Saya kira lebih dilengkapi lagi untuk video dan bab tutorny karena 1 bab hanya ada 4 video, sisanya bagus dan inovatif",-1,,
Ditambah dong konten buat kelas 8 nya  saya tunggu secepat nya ya,-1,,
Kenapa malah di versi app lebih tidak lengkap dari yg versi web? Tolong dong samain,-1,,
Saya tidak punya kode kelas untuk masuk kelas  Jadi saya tidak dapat masuk Tolong bantuannya,-1,,
