,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
85,gp:AOqpTOEkeAY3Jw5zkMVpzKJsk17n7L7iBnLIgartEOTXUpYwR4CUPluT9fWi6TYGNEJCD0K6_d2CZLvpWv4I1yc,Jaya,https://play-lh.googleusercontent.com/a-/AOh14Gi8NJRftJ6o1jHND0n20mofau3EoY6gaC6kM7rnRQ,"Wih nyata bisa muncul jawabannya di sini, parah si ni apk membantu banget untuk mengerjakan tugas mtk saya, kenapa gk dari kemaren"" nya saya tau klo ada apk kaya gini yak, baru download iyaa...",5,0,3.100.17,2021-04-12 20:43:17,"Halo Kakak, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kakak! ❤️",2021-04-13 01:16:40
86,gp:AOqpTOEVNkKEj3t3EHszwQdynLQXTcacyp_EI7I2feGbSf--vmfOoIvqrm6szvZCfSzcQewUd10-T-tFnnyKulQ,Aldi Afadilah,https://play-lh.googleusercontent.com/a-/AOh14Gh5H1kKSNx_cLKaj-budrOPqpYCPCerfTw4ucAj8w,"Bagus banget aplikasi nya, membantu banget buat menyelesaikan soal. Jadi, aku bisa belajar mengerjakan soal dengan mudah berkat aplikasi ini, aku jadi bisa mengerjakan semua soal di ulangan harian, try out, PTS, dan PAS. Saya mau menyarankan untuk menambah pelajaran kimia pada foto soalnya. Soalnya, aku juga ada kesulitan di pelajaran kimia. Semoga dibaca ya dan di tanggapi. Terimakasih!",5,0,3.100.17,2021-04-12 03:00:09,"Halo Kak Aldi, terima kasih atas saran dan dukungannya. Dinantikan segera ada untuk Tanya Soal Kimia kakak. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Aldi! ❤️",2021-04-12 03:51:05
87,gp:AOqpTOErJbOhRCWzChbYA2WtuQIA9_YsqFj7P15881taq483YPjxGJjGUfMJnqqVPDx2oekFIiEN2TjR5Byw7cc,Allysa D. Z.,https://play-lh.googleusercontent.com/a-/AOh14GizCVnqSmcSpAMyDLMIZzc_vcbL9OyHdvzxgO-LHQ,"livesaver banget buat yang masi bingung mtk, much thanks team colearn❤️",5,0,3.100.17,2021-04-11 12:00:34,"Halo Kak Allysa, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Allysa! ❤️",2021-04-12 02:11:36
88,gp:AOqpTOH0NYqSFamMQDlR_VvVSP4hqBWYjRfmSwrQGORPhcc1Oc1p46p2qlZXVhe-sfxSPpFdAyY8UCvt2vpntiY,SqueezeIT,https://play-lh.googleusercontent.com/a-/AOh14GhbStcqr3OmWPigGhyPfHSc_gVkntQ9e5AD5r23Arg,Mantap di kasih penjelasannya gratis lagi,5,1,3.100.17,2021-04-17 16:55:15,"Halo Kak Ergian, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Ergian! ❤️",2021-04-19 01:23:11
89,gp:AOqpTOH2YIZHX5iaKMgi9iV_M8JAk2E0v_EazB0fBGVtDzl8x8osWvxbCYbBiumrDYRTpJViyi055nlcI29OjVc,Virginia Kaseger,https://play-lh.googleusercontent.com/a-/AOh14GhM6bCqFx78W-FuDHwQCfPo3z9fLhUVp5aQUaFW0w,thank you!,5,0,3.100.17,2021-04-12 03:14:20,"Hi, Virginia. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-04-12 04:29:52
90,gp:AOqpTOF-oBbS-ZaJ2gSzhTqvoEtLrZjcy_XDCUxuIFT4UjPc9gkDK6SY-X9WuqIVvUyWF2vIEsw80XUF_bAN0EU,Azka Ayuandini,https://play-lh.googleusercontent.com/a/AATXAJw0JCz2Vgn_eXs8FNgGpsfAy8AsFfDS31Vn8lt0=mo,ga cuman dpt jawaban doang dapet pembahasannya juga jadi paham jadi ga isi asal aja karena dibantu ada pembahasannya,5,0,3.100.16,2021-04-06 06:51:44,"Halo Kak Azka, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Azka! ❤️",2021-04-06 07:35:19
91,gp:AOqpTOGzs4T9uZG1N9ZZK-xRMDlkBChIWZK-9OOKHr_hLkswB004XLFyDqrjMLCJN6hZ6nTukP27vmNZcLE_Aok,Amanda Zalzabila,https://play-lh.googleusercontent.com/a-/AOh14Gg2tDKpPQbbd7uqROwx3POORz_By74otxTjRM8f,"bagus banget,membantu👍",5,0,3.100.16,2021-04-07 11:27:13,"Halo Kak Amanda, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Amanda! ❤️",2021-04-07 13:30:13
92,gp:AOqpTOEW_ybKOdU7D1KFPwbDmCdJwhh0UtJf_DJaU6ZYDU8Y4HqD0siF3fzpnDTTKj-g2HAioC8cafsvUCVg6L8,Sofiatul Nur Hasanah,https://play-lh.googleusercontent.com/a-/AOh14GhHvsOYXkYLO2lcfnpsdCJMjF19x9-J41Xxxl5KUA,"seneng banget ada co learn ini bisa memudahkan aku untuk belajar lebih paham, biasanya ketika aku kesusahan ada latihan soal aku sama sekali gak pernah nemu jawaban yang tepat. tapi, pas aku download app ini hampir dari semua latihan soal, tryout, tugas ada semua dan video penjelasannya sangat mudah dipahami. ayoo bagi kalian yang kesusahan saat ada pr, atau mau lebih paham ketika belajar matematika bisa banget cari di co learn. please semoga kedepannya adain juga mapel yang lain. good luck✨❤",5,0,3.100.15,2021-04-02 09:17:57,"Halo Kak Sofiatul, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Sofiatul! ❤️",2021-04-03 01:47:39
93,gp:AOqpTOGwTKP7fctqzGPFAh9Ww4OWmrrmnf8xO9M1PB_L_W6X4y_umPX-jwqaq2Ys5Uab4VkhBvQaalwAQ3-8HU4,Seraphine Beatrice,https://play-lh.googleusercontent.com/a-/AOh14GgIfoT8BDgetVvER7oEn0OquRvGsuSY01IHlO04-w,"Bagus aplikasinya, saya ingin tanya nih.. saya tidak sengaja memencet free trial 7 hari untuk live class, setelah 7 hari apakah langsung dikenakan biaya? Apakah bisa dibatalkan? Terimakasih sebelumnya",5,1,3.100.15,2021-03-29 12:01:23,"Haii kak Seraphine, terima kasih atas dukungannya. Jika kak Seraphine telah mengikuti trial kelas live selama 7 hari tidak akan langsung dikenakan biaya untuk kelas livenya 😊 Jika masih ada pertanyaan atau kendala silahkan kirim ke nomor Whatsapp 0817-2352-357. CoLearn senang bisa bantu kakak secara langsung. terima kasih kak Seraphine🥰",2021-03-30 06:19:57
94,gp:AOqpTOGMdLgQUAmo42LxO7HFi_vsEuW1mxI3hyZsVb0qkCUtPTxGAeI_vPvsDvfCe-r2M1mkMtQWWmfCnDNsXDk,Shinta Chandra Kirana,https://play-lh.googleusercontent.com/a/AATXAJzPcLxbnGl7-B_0_Hvt7PjFxetVE_5vumIfiU38=mo,"CoLearn sangat membantu ketika ada soal Matematika yang cukup sulit. Disertai dengan penjelasan singkat, padat, dan cukup jelas mampu membuat saya yang awalnya belum terlalu paham, menjadi paham. Terima kasih banyak CoLearn!🤩",5,0,3.100.15,2021-03-26 06:07:52,"Halo Kak Shinta, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Shinta! ❤️",2021-03-26 06:24:40
95,gp:AOqpTOG9QYplrz3sLJZB4pj8CIrGmIruciaoDbSmntZpqKq41cT7hgLaKvYF_o410NO4gWpG22F78DeDQjhF6VI,Talitha Azalia,https://play-lh.googleusercontent.com/a-/AOh14Gj2rMo1gIrTj6IyVTRF_6DEvBtxenm6Wfrqc23o,"ini app membantu bangett! aku yang awalnya gangerti apa apa mapel mtk garagara pandemi, jadi sedikit ngerti karena colearn. video penjelasannya juga ga bertele tele. singkat, padat, jelas tapi mudah dipahami. pokoknya membantu banget deh!!!",5,0,3.100.15,2021-03-29 03:12:55,"Halo Kak Talitha, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Talitha! ❤️",2021-03-29 04:35:57
96,gp:AOqpTOHsWDbx3H4XTrZdvuUgSGa3ZpmlhZHEvBZks_rDfx74sBI_A1PiQdaZH_1sAN0Z8lXzkPzIwRp_60aQFb4,Alyssa Salvia,https://play-lh.googleusercontent.com/a-/AOh14GiupijY4Ya7RRtWLQn4k62BT7s8JbNKHtcrHzkq5bM,"Guru saya punya kebiasaan buruk kalo habis ngasih materi, soal latihannya jauh lebih susah daripada yang diajarin. Tapi dengan CoLearn, saya tinggal SS soalnya dan akan keluar video solusi soal-soal yang serupa dengan tugas jahanam dari guru diktator saya. Jadi bisa buat referensi dan belajar. Terima kasih CoLearn 😊 Mampus kau, Pak Andre",5,1,3.100.13,2021-03-23 11:42:46,"Halo Kak Alyssa, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Alyssa belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Alyysa! ❤️",2021-03-24 02:56:25
97,gp:AOqpTOGd4YrIFDDyyrs0q1LvqCgQX3bqmrYRmvGarSTIt7G2JITKXmmRrr3UVSmVOysj_oh_AzP-N6v5kqZ2Gs0,09_9A_ Clarissa Dwi A,https://play-lh.googleusercontent.com/a-/AOh14GjR1mRcPQSj_5nlrIPU6TDdvdWpI5qmvi5gml5j,sangat membantu bagi saya yang seringkali kesulitan dalam mengerjakan soal karena ada penjelasan yang membuat saya semakin paham. saya sangat merekomendasikan aplikasi ini untuk yang mengalami kesulitan seperti saya! semoga kedepannya colearn bisa lebih baik lagi!😊,5,0,3.100.13,2021-03-22 12:07:10,"Halo Kak Clarissa, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn ersi terbaru kak 😊 Semangat sekolahnya, kak Clarissa! ❤️
",2021-03-22 12:38:38
98,gp:AOqpTOGaTdS6SaJJJoDqtmZNorlAAzAAm_tXTP3IbS8V_v_EljKyCoZBt5TVhpGDEEagCPUeAELck2S-ifEdEug,Platelewd,https://play-lh.googleusercontent.com/a-/AOh14GgvfMjtcYrY81hcJhFl8dXbiNT7OqhJmhEdaDTpdw,aplikasi bagus dan memuaskan. tapi kalau bisa yang buat to diganti aja ya kak org nya. kadang dia suka-suka aja kak mau bener apa salah jawaban nya. terima kasih kak sblmnya.,5,0,3.100.13,2021-03-24 16:13:45,"Halo Kakak, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kakak! ❤️",2021-03-25 02:43:48
99,gp:AOqpTOFvvdGlpvr869GsxUiaw8QfEvXGg4z8ZSzEdIJIiHkJZamKrUgjmVuYQRNDdn7Udo7Wzme_zoio51YqMco,Ilham Suryo Anandito,https://play-lh.googleusercontent.com/a/AATXAJzRbNuKMM-2ENYYrwxc_MpMAcuHDxbGeFPwUckG=mo,"Aku klo Belajar mtk paham, tapi giliran ke latihan soal Beragam, jadinya mood turun, tapu akhrinya gue nemuin Colearn, parah sih membantu banget dan Soalnya Ditentuin caranya juga dengan lengkap, Thank you banget Colearn, it really helped me :) <3",5,0,3.100.13,2021-03-17 03:41:58,"Halo Kak Ilham, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Ilham! ❤️",2021-03-17 03:49:33
100,gp:AOqpTOEksZRX2f15IxKXVa06NYXnVuEj2ajZDFUlcxSZDG0ohryBh2RkUFlozFaKhHP6hiiH31nlGE0aIWLB6bM,Nyoman Ayu,https://play-lh.googleusercontent.com/a-/AOh14Gj-zGaK0aG6Na0uvHQ1dWTsW5jYTP7SHOY2hWKR,"Kakk gaada kelas 6 yaa? Tapi meski gaada kelas 6, yang buat kelas 7 bagus bangett ada banyak penjelasan sama live teaching😃",5,0,3.100.13,2021-03-16 13:36:58,"Hai kak Ayu. Saat ini CoLearn difokuskan ke SMA & SMP. Doakan ada untuk SD juga ya kak :) Kalau kak Ayu ada saran atau pertanyaan lain, sila kirim pesan ke Whatsapp 0817-2352-357 Terima kasih kak Ayu sudah download aplikasi CoLearn 😊",2021-03-17 02:25:56
101,gp:AOqpTOGF84Br_-27cWrUFJ2YljCmSmfOBcNFaGmuBjICKorp1K7AI6NHVS5542ASsyEWEPbFJTIzSWVtNowgiTY,Henni Zulfah,https://play-lh.googleusercontent.com/a/AATXAJxi9lsXvGsH46cHNMGD74FE26t7jEVIYErvF_uO=mo,"Bagus & membantu bgt... Pliss ttp gini dan jangan berbayarr, klo bisa bikin yang untuk soal soal fisika☺️",5,0,3.100.13,2021-03-22 12:41:18,"Halo Kak Henni, terima kasih atas dukungannya. Tanya Soal saat ini juga bisa untuk Fisika 😊 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Henni! ❤️",2021-03-22 12:48:23
102,gp:AOqpTOG3NP8X1aUwOZhQs0M-JjxPd8HLPBYNtHYaub14wiModB0SxRN04TeL8ayCfNthgxk2EUOXYYP96_2eRdg,Afnisa Listyani Zein,https://play-lh.googleusercontent.com/a-/AOh14Gg_hPJJp6KH6b87FId-z1GQrheC83-xWtpyao8KQw,MEMBANTU BANGETTT🥺😭,5,0,3.100.13,2021-03-22 03:51:54,"Halo Kak Afnisa, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Afnisa! ❤️",2021-03-22 05:16:43
103,gp:AOqpTOH31_Nd9C5AJ1VIeie65H_HxvmPmw__G-9M3nRu3f_pNaAq4D3hGqJ4cJZCqnUTfjvpyBV4cmM1wXIQbUI,nadia putri,https://play-lh.googleusercontent.com/a-/AOh14Giw8a7w6TZZ7HojbKMIeXMGNE9cjrINy3LvqA6b,sukaaaa,5,0,3.100.13,2021-03-17 07:15:28,"Halo Kak Nadia, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Nadia! ❤️",2021-03-17 07:46:32
104,gp:AOqpTOGJ0KaQsJa6k1jOfUOhMpgqPFfE314_aYiaDvRphhmTMiYaEVW8QeDBLAGu4ONHyiwqlFcxaUyXJvWNRsE,yolanda shafitri,https://play-lh.googleusercontent.com/a-/AOh14GjXtmrn__IWKwng_WjQ8x6YzdofcFTZJbPE6Q1XZw,👍🏼👍🏼👍🏼👍🏼👍🏼,5,0,3.100.13,2021-03-24 01:48:30,"Halo Kak Yolanda, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Yolanda! ❤️",2021-03-24 02:43:06
105,gp:AOqpTOHjAducW9O1c6W3VqSQf1WDMJcyY-qI3jLvPSE3gChhQisMq-KolbdSmQOC2t7qsqK8Caef1tW1lxq4Lec,Rrvny Azryna,https://play-lh.googleusercontent.com/a-/AOh14GjAvfRv-eTSgVZdTppgbdxy8EoPp3P7Z5LRui_HRw,"parah bagus bngt, membantuuuu banget, dari kmrn tuh aku nge stuck di soal yg dikasi guru aku, mana tenggatnya bsk nya, aku minta tolong temenku jg pd gabisa, ada yg bisa sebenernya tp dia gamau bantu ya gitu deh /maaf curhat, trs aku minta bantuan ke keluarga jg ga ada yg mau bantu, malah dikata2in wkwkwkwk, aku hampir pasrah 0 aja nilainya...trs keinget app gt prnh muncul di iklan, ga expect sebagus iniiii bener2 bagusss bangettt penjelasannya juga bisa dipahami, pokoknya bagus dehh😭😭😭",5,0,3.100.11,2021-02-23 05:31:35,"Halo Kak Azryna, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Azryna! ❤️",2021-02-23 08:00:29
106,gp:AOqpTOHyhbxlw9YhVEMjofGat-QEmDoJC0giH_NlAeI9d3EihKQ_vWctLZ60aWLHvSbfarkMoTYHe0Yab-xPtn0,Ms. Nobody,https://play-lh.googleusercontent.com/a-/AOh14GiUlaRiD3O4eeaia4w-wOaCpl6_d16RUB2BHISo5g,"Keren ada video pembahasannya:v. Tapi, ada beberapa soal yang tidak ada videonya. Jadi, tolong dilengkapi videonya",5,0,3.100.11,2021-02-10 03:07:34,"Halo Kakak, terima kasih atas saran & dukungannya. CoLearn menambah 1000+ video perhari agar pengalaman belajar kakak jadi lebih baik. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kakak! ❤️",2021-02-10 04:41:12
107,gp:AOqpTOEYujlAkOIWh9VRvjMIR4BFp1Tbk7eEaXpfBXFE6ORFsRCH2IeycocPZnqGL9FkBWj4N0hed81Im-FInnw,Abdul R,https://play-lh.googleusercontent.com/a/AATXAJxzAJR6l25HoF-XCrnETlR5sxs2dLE9AlZo-NUa=mo,"Apk ini sangat mantap, saya bisa mengerjakan mtk dengan cepat, saya sangat mudah memahaminya, saya kasih Bintang se universe!!!!!!nnn",5,0,3.100.11,2021-02-11 05:53:17,"Halo Kak Abdul, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Abdul belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Abdul! ❤️",2021-02-11 06:53:05
108,gp:AOqpTOFGkEqyfOxiTmBduT-BDA-N_pQIrttMgX-N0O_Hw-UWKbG9gS_a-qQ7SLo9kGcoi1Nk5NeX3CLQ1FSpP-g,차aiseuka,https://play-lh.googleusercontent.com/a-/AOh14GgD5FN9vvkK3xMbbuIPTkVMsmoS13XIoMTJcWR6UA,"keren banget kak, sangat membantu💯 makasih banyak♡",5,0,3.100.11,2021-04-25 12:24:23,"Halo Kakak, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kakak! ❤️",2021-04-26 02:29:54
109,gp:AOqpTOHLCpPdUgotDKRwieJFLW_P7Yg3ezR7GfjPtiboEffNxfRVsSTdkfZvulhmNDK2EFxG09WqqKyC4WqsMVw,Enuka Lula Ansori,https://play-lh.googleusercontent.com/a-/AOh14GhIudwM_Edom0No7zCKEEF1n9zRV-Qr5bNg5FfatA,Aplikasi sangat membantu pembelajaran!,5,0,3.100.11,2021-02-20 07:03:04,"Halo Kakak, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak! ❤️",2021-02-22 05:06:58
110,gp:AOqpTOGPpan-6r_PZxUTmWCRwj1xiHXp6-A9pIHrQtZlI5rDRQ04R6YcChEHK6NOgCmOiXR_sNlHVtng4WJ6z3k,MuhFajarCakra_XIIMIPA4,https://play-lh.googleusercontent.com/a-/AOh14GiJ0JbKMTEI8sZ8qXLEbnqBotbXBk2gdyX9SccKOQ,Ihhh terbaik lah pokoknya,5,0,3.100.11,2021-02-05 12:39:18,"Halo Kak Fajar, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Fajar! ❤️",2021-02-06 03:38:06
111,gp:AOqpTOE5CjrvTbzzVA0nMvpcCP23qD8Z7NF1R0xi_V3v7GEleFNAxoiJu6FhP1A_kDmChBGqPR_O2iVuNTImQEs,Rafi Ramadhan,https://play-lh.googleusercontent.com/a/AATXAJy6xLQCzNAUjaQeO7V-L2p_KT_jMYh7OsnDfJg=mo,Ini berguna banget,5,0,3.100.11,2021-02-22 08:54:12,"Halo Kak Rafi, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Rafi! ❤️",2021-02-22 10:02:03
112,gp:AOqpTOEtlZXWOIy9LRJpe0rv8CDvIWA0uTTabuCQH10ncLgTlOt4YgwLkpr0qwFDnKa_MDEnwIJQGRdUJ8zLO9o,Roja Athallah K,https://play-lh.googleusercontent.com/a-/AOh14GjWk86lv4RtP8HhGy-0CgtBB-djpRfzsswqeh8-5w,GOOD APP!!!!,5,1,3.100.11,2021-02-08 21:07:44,"Hi, Roja. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-02-09 01:36:44
113,gp:AOqpTOEcgY8GcNBmdDfHslweH2PubJR37Cm18zVVgQjMO6poKQaVogsFs0MR8r4mvo3bP7jJENLfUxdlCLByZJA,fransiscainge,https://play-lh.googleusercontent.com/a-/AOh14GhVCIN9h3ttnBE0ANY7zNYTwi9Y9AFjNAJz5hfVjw,SUKA BANGETTTT,5,0,3.100.11,2021-03-14 13:53:10,"Halo Kak Fransiscainge, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Fransiscainge! ❤️",2021-03-15 03:23:41
114,gp:AOqpTOHOHhzMl6PfAax1c8c3LIp_vBiU4Ozd2WfnX-mz2Z4aJMV8sLet0efRMMlSCsIzna5MHS0sODVeFVlWzwg,Darril Revan,https://play-lh.googleusercontent.com/a-/AOh14Gjc9JIbLqzyrTDvRs0nmW3UGnpHfvETYSO7tqnjfw,Makasih cok,5,0,3.100.11,2021-02-16 08:56:50,"Halo Kak Darril, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Darril! ❤️",2021-02-17 01:51:23
115,gp:AOqpTOFtDHs5g6EbphAlMlp2tgnSStmW5tD9mXGHKaJ3lj8DSEYThWYAfVfxYEq1oonCmAGH3xlcWye5HN32OQ8,chan PAN21,https://play-lh.googleusercontent.com/a-/AOh14GhYgOqPJ2OGBIdsGnTa_c6TR1B35Vwz0kNWXvPKAQ,mantappujiwaa...👍,5,0,3.100.11,2021-02-05 06:16:52,"Halo Kak Chan, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Chan! ❤️",2021-02-05 07:58:54
116,gp:AOqpTOEYlIWW7sBI2PRNgPSxlIroLNa2NfF_73Kz63A5rrp6qLvuBDzbNGiP7APCEjRCiKx3G4iJ9xLCjZD9Vj4,pak binti pak,https://play-lh.googleusercontent.com/a-/AOh14GhUHPyFRRf2t2J0kxiQF3DkG-1Wmp76WyHVdWxIyQ,"Alhamdullilah saya paham dgn mtk,apknya sngt membantu jika ga mengerti mtk/rumus² 😭🙏❤",5,0,3.100.10,2021-02-02 13:16:02,"Halo Kak Liliy, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn untuk versi terbaru kak 😊 Semangat sekolahnya, kak Liliy! ❤️",2021-02-03 02:27:13
